sales_id,expected_dt,label_ae
3526,2025-03-26,1
4682,2024-11-13,0
457,2024-08-26,0
5198,2024-09-17,0
9755,2025-04-17,0
8955,2025-02-18,0
5963,2025-05-04,0
5460,2024-11-02,0
6671,2025-05-19,0
813,2024-09-26,0
6557,2024-12-25,0
6680,2025-05-18,0
7728,2025-03-27,0
7664,2024-12-20,0
9844,2024-08-16,0
1368,2024-12-18,1
9226,2024-10-21,0
1405,2025-03-01,0
7467,2025-04-16,0
8067,2024-10-04,0
6662,2024-09-18,0
9940,2024-12-12,0
3095,2024-11-11,0
9082,2024-08-09,0
3119,2024-10-28,0
4884,2025-06-12,0
1083,2024-10-25,0
4092,2025-04-29,0
709,2024-12-01,0
685,2024-08-28,0
8521,2024-09-27,0
9002,2025-03-19,0
8099,2025-06-27,0
231,2025-03-24,0
7095,2024-12-16,0
9219,2025-02-01,0
7143,2025-04-06,1
1791,2025-05-19,1
6020,2025-01-05,0
3411,2024-12-15,0
7368,2025-06-17,0
2667,2025-01-06,0
9370,2025-05-03,0
9683,2025-05-19,0
8925,2025-06-26,0
6702,2024-11-28,0
5896,2024-10-16,1
7797,2025-04-08,0
9665,2025-06-13,0
8539,2024-08-25,0
2433,2025-06-10,0
9657,2024-10-28,0
1031,2024-07-21,0
6939,2025-05-10,0
4622,2025-06-25,1
1739,2024-07-28,0
2357,2025-01-18,0
1477,2025-03-10,0
5490,2025-04-26,0
6906,2025-05-12,0
9628,2024-12-03,0
7846,2024-11-17,0
3615,2024-08-01,0
570,2025-02-02,0
998,2024-08-19,1
2853,2024-12-15,0
4450,2025-02-22,0
5482,2024-09-17,0
8680,2024-09-12,0
2271,2024-07-17,0
4139,2025-04-04,1
7162,2025-06-30,0
8727,2025-06-21,1
6028,2024-12-09,0
9281,2024-10-20,0
7137,2024-11-07,0
8731,2025-04-23,0
1701,2024-10-28,0
6727,2024-10-11,0
9102,2024-12-03,0
3941,2024-08-27,0
4645,2025-06-01,0
8323,2024-12-22,0
9699,2025-04-06,0
1319,2024-09-23,0
918,2024-08-14,0
737,2025-01-05,0
5677,2024-09-18,0
8142,2024-08-20,0
542,2025-03-15,0
3323,2025-04-25,0
7579,2024-08-17,0
4673,2024-11-28,0
3573,2025-06-05,1
8706,2024-07-11,0
3518,2024-07-31,0
2266,2024-08-21,0
6675,2025-01-10,0
2634,2025-03-11,0
0,2024-12-30,0
7742,2024-12-27,0
5452,2024-12-31,0
800,2024-07-18,0
6624,2024-08-18,0
4657,2024-12-24,0
8409,2024-10-23,0
472,2024-07-30,0
5468,2025-06-16,0
4700,2024-09-18,0
2705,2025-02-03,0
1035,2024-12-07,0
4705,2025-04-04,0
2967,2025-03-08,0
7555,2025-01-26,0
7547,2024-07-30,0
7152,2025-01-30,1
6146,2024-09-09,0
9739,2025-04-16,0
1793,2024-12-23,0
4359,2024-08-27,0
9653,2025-01-10,0
8318,2024-11-17,0
2332,2024-10-31,0
2194,2024-10-27,0
2202,2024-11-15,0
2213,2024-08-30,1
3775,2024-09-23,0
5527,2024-11-16,0
4353,2024-10-18,1
1191,2025-06-11,0
9030,2025-05-28,1
7556,2024-09-29,0
1654,2024-09-17,0
8772,2025-05-26,0
8328,2024-09-30,0
4348,2024-07-23,0
6609,2025-03-17,0
3330,2024-10-10,0
6852,2025-03-26,0
9107,2025-04-27,0
487,2025-03-15,0
4758,2025-02-23,0
4288,2025-01-19,0
686,2024-08-25,0
5943,2024-07-16,0
5540,2024-08-08,0
18,2025-02-19,0
3640,2024-07-06,0
5404,2025-03-16,0
830,2024-12-15,0
9486,2024-09-24,0
8478,2024-07-08,0
2198,2025-04-21,1
2744,2025-06-05,0
1301,2025-01-13,0
2259,2024-07-14,0
9724,2025-06-08,0
5218,2025-03-23,0
7435,2025-04-12,0
6941,2025-02-18,0
6909,2024-07-18,0
6620,2025-05-31,0
1522,2024-07-13,0
2668,2025-04-29,0
796,2024-07-10,0
8881,2025-05-25,1
5610,2024-12-21,0
3754,2024-11-16,0
6097,2024-12-13,0
7054,2024-12-28,0
9208,2024-09-10,0
3487,2024-11-28,0
7637,2025-01-13,0
4159,2024-12-11,0
6644,2024-11-01,0
5925,2025-03-11,1
3417,2025-03-02,0
2419,2025-01-04,0
9892,2025-05-24,0
6615,2024-08-07,0
2685,2025-04-22,0
7088,2025-03-11,0
3093,2025-04-22,0
7906,2025-01-16,0
9955,2025-03-11,0
997,2024-08-19,0
1300,2025-04-13,0
6144,2024-09-07,0
5695,2025-02-25,0
9251,2025-01-26,0
6860,2024-07-24,0
4878,2025-04-05,0
9678,2024-08-20,0
4196,2025-02-04,0
4307,2024-11-01,0
5240,2024-07-03,1
9855,2025-03-15,0
2245,2024-12-30,1
6756,2024-09-02,0
1070,2024-07-13,0
6190,2025-06-13,0
8441,2024-09-19,1
5801,2024-12-27,0
861,2025-05-12,0
4779,2024-09-13,0
1230,2024-11-01,0
150,2025-03-25,0
3099,2025-03-12,0
8475,2024-07-26,0
1256,2025-04-14,0
8597,2025-02-20,0
9435,2024-09-02,0
5392,2024-09-25,0
723,2024-10-31,0
1253,2025-06-14,0
3098,2024-10-11,0
5747,2024-11-01,1
4455,2024-09-03,0
3721,2025-06-24,0
3528,2025-04-30,1
1076,2025-03-19,0
9845,2025-05-13,0
7454,2024-12-31,0
1408,2024-08-01,0
8549,2025-03-29,0
4131,2025-06-03,0
8380,2025-03-20,0
6663,2025-01-23,0
8548,2024-09-06,0
2808,2024-07-05,0
7322,2025-02-10,0
5182,2024-08-04,1
8117,2024-12-04,0
201,2024-07-22,0
6975,2025-02-05,0
8201,2024-10-15,0
1622,2025-04-14,0
209,2024-09-28,0
2509,2024-08-02,0
151,2024-08-07,0
3870,2025-06-13,0
9656,2025-06-04,0
1526,2025-05-29,0
5005,2025-04-10,0
3104,2024-12-06,0
8951,2024-10-22,0
9536,2025-05-07,0
6016,2025-05-13,0
6013,2025-01-18,0
5859,2024-09-04,0
9587,2025-04-28,0
7565,2024-10-01,0
8977,2024-12-04,0
597,2025-03-14,0
8945,2025-06-27,0
7884,2024-07-29,0
5818,2024-10-20,0
20,2024-10-07,0
9222,2024-08-06,0
3303,2024-07-19,1
1175,2025-02-18,0
8351,2025-05-23,0
8855,2024-11-25,0
7065,2024-12-11,0
2708,2024-07-09,0
1850,2025-05-12,0
2729,2025-03-17,0
2545,2024-07-03,0
8623,2024-10-17,0
334,2024-11-30,0
7270,2025-05-29,0
4599,2024-08-08,0
7101,2025-03-29,0
1695,2024-10-07,0
2661,2025-04-18,0
8591,2025-06-28,0
4937,2025-04-15,0
6221,2024-12-30,0
2958,2024-09-02,0
9842,2025-06-13,0
7343,2024-12-17,0
7716,2025-01-06,0
9611,2024-10-04,0
4031,2024-12-24,1
929,2024-08-03,0
5970,2024-11-09,0
5147,2025-04-17,1
8192,2025-01-20,0
1195,2025-01-28,0
8094,2025-03-12,0
3737,2024-09-28,0
5499,2025-01-03,0
8426,2024-11-22,0
5264,2025-01-17,1
9535,2024-10-02,0
2827,2025-04-26,0
5934,2024-11-06,0
2372,2024-09-08,0
3305,2025-06-16,0
4648,2024-09-14,0
5674,2024-07-12,1
5623,2024-10-18,0
8327,2024-08-03,0
178,2025-06-29,0
9976,2024-12-26,1
1718,2024-10-29,1
9411,2024-12-06,0
4716,2025-02-03,0
7034,2024-12-21,0
4292,2024-10-28,0
6991,2024-12-02,0
5112,2024-11-14,0
6895,2025-03-05,0
594,2025-01-13,0
8359,2025-05-25,0
3078,2024-07-04,0
7821,2025-06-27,0
4434,2025-01-09,0
2787,2024-11-26,0
1481,2025-02-21,0
8014,2024-10-23,0
2483,2025-05-07,0
1648,2025-05-07,0
1595,2025-06-25,0
7614,2024-07-04,0
1680,2025-02-09,0
1880,2025-05-13,0
6978,2024-11-01,0
4356,2024-07-15,0
9260,2025-02-21,0
6619,2025-05-02,0
8195,2025-03-29,0
6308,2025-05-22,0
2663,2025-03-21,1
2450,2024-07-07,0
3948,2024-09-19,0
7240,2024-07-07,0
9379,2024-10-28,0
2988,2024-08-02,0
9505,2024-12-31,0
4344,2025-04-06,0
4814,2024-07-12,0
5773,2025-02-14,0
3372,2024-11-23,0
6254,2024-07-25,0
1587,2025-01-03,0
742,2024-11-18,0
5811,2024-09-14,1
1294,2024-08-05,0
7774,2024-11-27,0
3213,2025-02-12,0
7752,2025-04-13,0
129,2024-12-07,0
5279,2024-08-11,0
7540,2024-10-15,0
9515,2024-08-18,0
3183,2025-06-24,0
7914,2025-06-22,0
9714,2024-10-23,0
6912,2025-06-15,0
9319,2024-07-25,0
24,2025-05-06,0
603,2025-05-26,0
8934,2024-11-17,0
2856,2025-01-25,0
1804,2025-01-24,0
9984,2024-11-07,0
4397,2025-01-11,0
4096,2024-07-19,1
3606,2025-04-14,0
3473,2025-05-13,0
4046,2025-05-21,0
563,2024-11-30,0
6467,2025-06-23,0
623,2024-10-14,0
1232,2024-10-04,0
1026,2025-01-20,0
6080,2025-01-17,1
7080,2024-09-27,0
964,2024-10-26,0
1255,2024-12-03,0
3728,2025-06-28,0
2201,2025-03-10,0
6480,2024-12-17,0
9943,2025-03-25,0
9429,2024-09-26,0
1988,2024-09-19,0
1277,2025-05-11,1
4346,2025-04-10,0
8004,2024-08-25,0
1746,2025-01-06,0
5249,2025-06-16,0
4532,2024-07-06,0
9479,2024-08-20,0
3282,2024-12-28,0
3471,2024-11-03,0
6629,2025-01-05,0
7326,2025-03-10,0
667,2024-08-07,0
8389,2024-09-04,0
7428,2025-04-04,0
2124,2025-06-21,1
3106,2025-05-15,0
8125,2024-07-29,0
189,2025-06-03,0
7191,2025-03-03,0
4020,2025-02-28,0
8270,2024-08-24,0
1245,2025-05-26,0
306,2024-08-13,0
7011,2025-04-16,0
114,2024-11-15,0
1810,2025-03-08,0
5217,2024-07-04,0
7053,2024-08-18,0
5836,2024-09-27,0
7273,2024-09-20,0
2925,2024-12-18,0
9131,2024-07-13,0
5256,2024-11-07,0
4903,2025-03-26,0
7670,2024-07-14,0
3814,2025-03-03,0
8493,2025-04-29,0
8071,2024-07-08,0
1963,2024-10-27,1
8232,2025-06-04,0
6091,2025-02-08,0
4318,2025-05-30,0
4602,2024-09-29,0
4045,2024-09-04,0
5347,2024-10-02,0
4047,2025-01-10,0
4904,2024-09-22,0
1859,2024-09-05,0
7713,2024-08-03,0
887,2025-04-14,0
6369,2024-09-18,0
74,2024-07-30,1
4431,2024-12-08,0
4223,2025-05-11,0
845,2025-01-03,0
8730,2025-05-29,0
5985,2024-08-22,0
9921,2024-10-28,0
1688,2024-12-30,0
375,2024-10-27,0
7925,2025-04-29,0
5541,2025-01-17,0
8249,2024-10-07,0
9268,2025-03-07,0
4576,2025-02-09,0
1192,2025-03-01,1
9904,2025-02-24,0
4684,2024-10-10,0
2849,2025-02-19,0
4122,2024-12-01,0
6002,2024-12-28,0
7764,2025-02-05,0
7136,2024-07-12,0
1447,2025-01-23,0
994,2025-02-05,0
2462,2024-08-05,1
1923,2024-07-13,0
5083,2024-08-17,0
3383,2024-07-12,0
9403,2024-08-29,0
5009,2024-11-05,0
6035,2025-04-04,0
2063,2024-10-23,0
2567,2025-06-26,0
2964,2024-09-26,0
2833,2025-04-24,0
349,2025-03-17,0
5206,2024-08-20,0
5792,2024-09-25,1
8742,2024-12-29,0
5649,2025-03-15,0
7657,2024-10-26,0
1838,2025-03-09,0
7848,2024-08-27,0
1474,2025-05-12,0
6196,2024-07-20,0
6693,2024-10-22,0
2120,2025-06-14,0
6214,2024-07-19,0
2805,2025-02-25,1
1811,2025-06-23,0
2101,2025-03-22,0
6487,2025-02-01,0
3206,2024-12-04,0
2599,2025-03-17,0
3463,2025-05-26,0
3491,2025-04-04,0
4757,2025-02-27,0
9321,2025-01-15,0
8338,2024-09-21,0
183,2024-11-04,0
3120,2025-02-18,0
1055,2024-09-15,0
9916,2025-04-10,0
4995,2024-12-08,1
9193,2025-04-15,0
6197,2025-04-18,0
5480,2025-02-25,0
4125,2025-05-28,0
7677,2025-04-18,1
1866,2025-02-16,0
2855,2025-04-08,0
4409,2025-03-29,0
8190,2025-06-11,0
143,2025-04-18,0
3824,2025-02-21,0
3409,2024-07-30,0
6341,2024-11-14,0
6514,2024-09-18,0
7516,2024-10-04,0
1363,2025-06-22,0
4116,2025-03-26,0
2268,2025-06-25,0
956,2024-12-07,0
2006,2025-01-23,0
4918,2025-01-13,0
2677,2024-09-16,0
6347,2025-06-16,1
6272,2025-03-03,0
3734,2024-08-28,0
6111,2024-10-31,0
646,2024-07-16,0
5584,2024-11-08,0
9721,2025-03-02,0
4828,2025-03-02,0
3987,2025-06-14,0
1527,2024-10-13,0
4964,2025-06-03,0
6541,2024-11-27,0
9820,2024-12-04,0
6922,2025-04-19,0
65,2025-05-19,0
4621,2024-09-07,0
2215,2025-01-10,0
3476,2024-12-24,1
2083,2025-05-28,0
1007,2024-10-29,0
1431,2024-10-25,0
1415,2024-10-24,0
7675,2025-03-04,0
9670,2025-05-15,0
6552,2024-12-03,0
9105,2025-05-10,0
4199,2025-05-15,0
8093,2024-09-09,1
1140,2024-08-16,0
1689,2024-08-03,0
4567,2024-11-06,0
1702,2024-07-20,0
6306,2024-09-13,0
6757,2025-03-11,0
5148,2025-02-07,0
7796,2025-01-16,0
2410,2024-12-04,0
2380,2025-03-20,0
1951,2024-12-20,0
1651,2025-03-18,0
2087,2024-08-17,0
6211,2025-01-06,0
8149,2024-09-14,0
4186,2024-11-22,0
3297,2024-11-24,0
1528,2024-12-03,0
3560,2024-12-31,0
3010,2025-06-06,0
6782,2025-06-22,0
8383,2024-08-11,0
2742,2025-06-27,0
7763,2025-03-11,0
3357,2024-10-26,0
6408,2024-12-03,0
3685,2024-11-02,0
207,2025-01-10,0
9127,2025-05-16,0
8491,2024-07-10,0
4068,2025-05-02,0
8030,2024-09-29,0
2552,2025-04-12,0
6391,2025-04-27,0
3379,2025-02-04,0
7617,2024-08-11,0
4261,2025-03-12,0
7116,2024-07-27,0
6625,2024-10-16,0
6265,2025-03-08,0
8932,2024-07-24,0
1400,2024-08-05,0
2648,2025-03-17,0
9707,2025-06-12,0
1338,2025-01-05,0
9157,2024-12-29,0
579,2024-11-19,0
1916,2025-04-14,0
3724,2025-04-12,0
6169,2025-05-12,0
8627,2024-07-29,0
3190,2025-05-01,0
8433,2024-10-04,0
1770,2024-11-12,0
7338,2024-11-30,0
1662,2025-03-09,0
873,2024-07-19,0
5799,2025-01-12,0
1121,2025-02-08,1
9696,2024-11-05,0
7007,2024-07-20,0
1609,2025-03-14,0
8191,2024-12-05,0
1350,2025-02-23,0
8638,2024-08-23,0
1634,2024-10-16,0
6151,2025-03-25,0
2577,2025-03-15,0
656,2024-10-08,0
2349,2024-12-22,0
9897,2025-01-09,0
7953,2024-10-09,0
598,2024-12-20,0
6073,2024-12-18,0
7739,2024-11-12,0
7372,2024-11-04,0
1627,2024-08-04,0
5356,2024-07-08,0
7624,2025-03-10,0
4439,2025-01-14,0
3879,2025-04-28,0
2181,2025-05-30,0
5692,2025-02-24,0
2823,2025-02-13,0
8858,2024-09-27,0
6433,2025-01-02,0
7917,2024-08-12,0
3446,2025-05-27,0
8065,2024-12-02,0
9574,2025-04-11,0
1337,2025-02-03,0
5662,2024-07-12,0
71,2024-08-28,0
8066,2024-09-11,0
2360,2025-02-15,0
8112,2025-04-08,1
9529,2024-12-28,0
8024,2025-02-21,0
5458,2024-07-25,1
1498,2025-06-19,0
3741,2025-05-19,0
101,2024-10-05,0
8819,2025-01-24,0
9521,2025-04-01,0
8286,2025-06-02,0
530,2025-04-14,0
714,2024-07-31,0
9907,2024-12-14,0
2337,2025-02-02,0
4824,2024-08-27,0
7905,2025-03-10,1
398,2024-07-05,0
3972,2024-07-03,0
5543,2024-08-04,0
6730,2024-11-19,0
4109,2024-09-27,1
4101,2025-05-01,0
4300,2024-10-14,0
2024,2025-06-13,1
7447,2025-01-24,0
3039,2024-09-03,0
6555,2025-04-03,0
8342,2024-07-22,0
9351,2025-03-23,0
6589,2025-03-30,0
4191,2025-04-30,0
6057,2024-07-03,0
9822,2024-07-29,0
8561,2025-06-15,0
9288,2024-07-27,0
6647,2025-02-09,0
8204,2024-11-11,1
3360,2025-06-12,0
4999,2024-09-24,0
6113,2024-08-09,0
1778,2024-11-29,0
2148,2024-08-04,0
3509,2024-09-07,0
9564,2025-02-21,0
5417,2025-02-26,0
5150,2024-12-25,0
54,2025-06-23,0
9353,2025-01-07,0
1504,2024-11-07,0
1020,2024-08-17,0
5098,2025-03-02,0
3277,2024-11-07,0
6329,2024-07-30,0
943,2025-03-12,0
6161,2025-01-15,0
8527,2025-05-24,1
8717,2024-10-16,0
367,2024-07-12,0
8059,2025-05-06,0
5190,2025-02-22,0
6843,2024-09-20,0
6041,2025-01-31,0
1901,2025-03-19,0
759,2025-06-01,0
5073,2025-05-11,0
223,2025-05-10,0
7970,2025-05-18,1
232,2024-08-27,0
5690,2025-05-02,1
687,2024-07-20,0
9821,2025-01-24,0
2832,2025-05-29,0
8711,2024-12-09,0
1744,2025-03-10,0
9057,2024-11-28,0
3503,2024-11-14,0
7244,2025-05-07,0
9293,2024-11-11,0
7609,2024-11-18,0
6532,2025-06-30,0
4283,2025-01-02,0
8448,2024-11-14,0
7668,2025-03-17,0
3158,2024-12-09,0
7463,2024-07-25,0
4980,2024-07-11,1
7102,2024-10-25,1
2512,2024-08-02,0
9660,2025-05-10,0
5183,2025-02-19,0
8222,2025-02-09,0
3759,2025-02-01,0
2137,2024-07-01,0
2998,2025-02-02,0
3336,2025-04-20,0
3583,2024-10-28,1
9650,2024-10-22,1
2169,2025-06-01,0
8233,2025-04-07,0
2068,2025-02-27,0
3262,2024-11-25,1
1611,2025-02-02,0
4118,2024-07-20,0
7674,2025-03-15,0
2080,2025-04-28,0
240,2025-04-13,0
8857,2024-09-27,0
8798,2024-10-27,1
4605,2024-07-03,0
2042,2024-09-24,0
4368,2024-11-11,0
5516,2024-11-28,0
4,2025-06-17,0
946,2024-08-27,0
4427,2024-11-23,0
6752,2024-10-07,0
6098,2024-12-14,0
3188,2025-04-19,0
9583,2025-02-07,0
9962,2024-12-30,0
426,2024-10-07,0
3006,2024-11-09,0
1534,2025-02-06,0
1588,2025-04-29,0
378,2024-07-10,0
4692,2024-10-15,0
5620,2024-08-12,0
9345,2025-02-03,1
9095,2025-02-23,0
701,2025-01-12,0
4938,2025-02-15,0
9895,2025-04-15,0
2824,2024-08-27,0
2534,2024-12-20,0
3238,2024-08-14,0
8173,2025-06-12,0
3839,2025-04-24,0
7204,2025-02-05,0
2637,2025-04-07,0
5559,2025-03-03,1
3070,2025-05-24,0
4198,2024-07-26,0
5355,2025-05-03,0
1873,2024-07-10,0
224,2024-11-27,0
9852,2025-06-12,0
3392,2024-11-21,0
5508,2025-04-28,0
7613,2024-07-03,0
5929,2025-06-08,0
4313,2025-03-11,0
5575,2024-10-28,0
3141,2025-04-25,0
1077,2024-07-27,0
7509,2025-06-15,0
7202,2025-05-06,0
3008,2024-07-28,0
1939,2025-04-17,0
5369,2024-07-10,0
2484,2025-03-06,0
2692,2025-02-10,0
6015,2024-09-28,0
880,2024-11-27,0
4782,2025-05-21,0
9745,2024-12-21,0
7226,2025-03-21,0
1082,2025-02-02,0
3620,2025-01-10,0
942,2024-07-09,0
6601,2025-05-14,0
6836,2025-05-10,0
4395,2024-07-31,0
5197,2024-11-06,0
5522,2024-09-21,0
7073,2024-08-13,0
2249,2024-10-04,0
9541,2024-09-08,0
3364,2025-06-07,0
2049,2024-10-15,0
1022,2025-04-30,0
3428,2024-08-07,0
4818,2024-07-28,0
4308,2025-04-25,0
7117,2025-01-13,0
1025,2024-07-07,0
5788,2024-10-31,1
4923,2025-04-26,0
3546,2025-01-29,0
1537,2024-07-18,0
1152,2024-08-17,0
3789,2024-09-27,1
7508,2025-04-22,0
1266,2025-04-23,0
9663,2024-09-06,0
6536,2025-04-29,0
69,2025-05-23,1
7968,2024-09-19,0
768,2025-05-02,0
7992,2025-04-09,0
108,2025-06-25,0
5669,2025-04-10,0
2510,2025-03-07,0
1314,2024-08-04,0
3529,2024-11-01,0
1823,2025-05-23,0
8098,2024-10-27,0
8723,2024-09-10,0
7667,2025-02-10,0
9192,2024-11-11,0
2390,2025-04-13,0
2228,2024-11-27,0
2489,2024-12-24,0
8669,2024-10-19,0
4322,2024-09-18,0
9789,2025-03-25,0
8628,2025-06-17,1
797,2025-06-04,0
8317,2025-04-30,0
5117,2025-04-13,0
5336,2025-05-19,0
7829,2024-09-01,0
6083,2025-02-14,0
8073,2024-09-06,0
540,2025-01-13,1
7414,2025-05-06,0
9572,2025-04-10,0
841,2024-07-11,0
7761,2025-05-20,0
1329,2025-06-15,0
7781,2024-08-02,0
2072,2024-11-06,0
5019,2024-10-19,0
2375,2024-11-08,0
3301,2024-07-22,1
7857,2025-05-05,0
2234,2024-12-27,0
7683,2024-10-19,0
4140,2024-08-17,0
1370,2024-08-29,1
6446,2025-04-07,1
2255,2025-02-24,0
3231,2024-08-23,0
1275,2025-02-03,0
8288,2024-11-03,0
2378,2025-04-18,0
9908,2024-12-24,0
3341,2025-02-23,0
553,2024-09-13,0
4963,2024-11-12,0
7744,2024-09-22,0
1298,2024-08-22,0
6817,2025-02-23,0
9846,2025-05-06,1
2780,2024-11-21,0
4765,2024-07-20,1
9046,2024-11-21,0
4014,2024-12-29,0
1087,2024-10-30,0
469,2024-08-26,1
6182,2024-08-25,0
710,2025-02-07,0
8247,2024-12-25,0
6114,2024-10-22,0
6310,2025-03-11,0
2701,2024-09-19,1
5708,2025-03-19,0
4809,2025-01-10,0
4508,2025-02-17,1
8366,2025-01-03,0
3927,2024-07-16,0
3859,2025-04-20,0
4601,2024-07-07,0
5036,2025-04-10,0
8839,2024-07-04,1
1452,2025-04-05,0
3181,2025-03-10,0
8487,2025-06-07,0
3673,2025-05-24,1
4232,2024-11-13,0
5065,2025-06-12,0
6706,2024-10-17,0
1361,2024-09-06,0
735,2024-09-23,0
6711,2024-12-07,0
8051,2024-11-16,0
8871,2025-04-19,0
5629,2024-10-27,0
9332,2024-10-24,0
4718,2024-07-01,0
3211,2024-07-21,0
5323,2025-03-17,1
8238,2025-04-13,0
8807,2024-08-05,0
5920,2025-05-01,0
9407,2025-01-15,0
9355,2024-11-16,0
2954,2024-08-12,0
1085,2025-05-20,0
1905,2024-08-18,0
2394,2024-11-20,0
7486,2025-04-21,0
1983,2025-02-11,0
9576,2024-12-09,0
2033,2024-08-06,1
4948,2024-09-06,0
2658,2025-06-13,0
8281,2024-07-10,1
2189,2025-01-11,1
9500,2025-05-17,0
1445,2025-02-24,0
2141,2025-06-18,0
625,2025-04-24,1
1723,2025-01-07,0
7126,2024-07-26,0
3602,2024-10-25,0
4335,2025-05-31,0
3170,2025-06-26,0
8207,2024-10-10,0
9575,2024-12-06,0
6437,2025-03-16,0
6414,2024-07-09,0
5962,2025-01-03,0
2884,2025-06-09,0
1659,2024-09-05,0
447,2024-07-28,0
6500,2024-10-07,0
3772,2024-09-11,0
2809,2024-12-26,0
9198,2025-05-24,0
1047,2025-04-18,0
7304,2024-10-20,0
8551,2024-07-09,0
829,2025-05-14,0
4153,2024-12-06,0
4270,2024-09-27,0
488,2024-09-23,1
8962,2024-09-11,0
5886,2025-03-20,0
8104,2025-01-09,0
8189,2025-05-28,0
6481,2024-07-18,0
436,2024-10-11,0
3524,2025-06-11,0
7127,2024-12-20,0
9422,2025-03-17,0
9827,2024-08-30,0
6201,2025-03-07,0
2831,2025-04-05,0
5043,2024-07-05,0
5484,2025-05-09,0
3240,2024-09-27,0
4803,2024-08-06,0
6304,2025-04-03,0
4911,2024-09-11,1
3160,2024-08-07,0
5467,2025-03-11,0
734,2024-08-24,1
693,2025-02-04,0
9924,2024-12-10,0
8224,2024-11-21,0
9993,2025-01-22,0
6034,2024-09-03,0
8080,2025-05-15,0
6516,2025-02-16,0
1835,2025-06-24,0
1151,2025-03-01,1
202,2025-06-24,0
5758,2025-05-12,0
9581,2025-01-20,0
1676,2024-12-11,0
5967,2025-04-19,0
9126,2024-07-28,1
6412,2025-01-25,0
746,2024-11-07,1
945,2024-12-25,0
443,2024-08-13,0
5449,2024-09-14,0
1999,2025-05-04,0
8928,2024-08-09,0
3076,2025-04-25,0
1523,2025-06-13,0
5437,2024-10-15,0
190,2024-08-15,0
1038,2024-11-04,0
7274,2025-04-05,0
3026,2025-02-22,1
5487,2025-05-20,0
8349,2024-11-27,1
3197,2025-04-13,0
6907,2025-01-26,0
3835,2025-05-14,0
8107,2024-09-26,0
5219,2024-11-29,0
6783,2024-12-28,0
5298,2025-03-08,0
396,2024-07-27,0
9875,2025-04-05,0
8607,2025-05-31,0
703,2025-05-20,0
882,2025-05-26,0
6587,2025-06-23,0
7769,2024-09-09,0
5007,2024-08-13,0
3052,2025-03-20,0
1515,2025-05-21,0
2408,2025-05-11,1
2212,2025-06-16,0
5869,2025-04-08,0
741,2025-01-15,0
4839,2024-08-29,0
7231,2024-10-16,0
7940,2024-10-11,0
7888,2025-03-29,0
6643,2025-06-08,0
3453,2024-10-31,0
4446,2025-05-13,1
8701,2025-06-05,0
8879,2024-12-12,0
3952,2024-08-26,1
5948,2024-11-15,0
7948,2024-12-01,0
4855,2024-10-10,0
9294,2024-12-14,0
5312,2025-03-12,0
1310,2024-07-23,0
6751,2024-09-03,0
2910,2025-01-09,0
4169,2024-08-15,0
6880,2025-06-08,0
7684,2024-10-20,0
3366,2024-12-02,0
5021,2024-09-02,0
587,2024-12-03,0
3272,2024-11-28,0
8241,2025-02-07,0
4740,2025-01-29,0
4940,2024-07-13,0
7504,2025-03-01,0
674,2025-01-21,0
3597,2024-07-16,0
2102,2024-10-30,0
4388,2024-09-22,0
9595,2025-02-03,0
5078,2025-03-23,0
6749,2025-03-16,0
155,2025-02-03,0
4830,2024-10-13,0
3958,2025-05-10,0
7980,2025-05-01,0
851,2024-11-23,0
77,2025-02-18,0
5351,2025-01-24,1
5269,2025-06-02,0
5110,2025-05-16,1
9302,2024-12-26,0
9303,2024-11-04,0
770,2024-07-06,0
9612,2025-06-06,0
7920,2025-03-13,0
5124,2024-07-01,0
2611,2024-09-29,0
5834,2024-11-05,0
8649,2024-09-14,1
6449,2024-11-03,1
5611,2025-05-15,0
8339,2024-11-09,0
3388,2024-09-16,0
8534,2024-08-02,0
9578,2025-05-30,0
7661,2025-05-20,0
837,2025-05-17,0
6694,2024-08-11,0
1935,2024-07-06,0
6056,2025-03-12,0
7238,2024-09-13,0
3660,2024-10-27,0
9605,2025-01-30,0
2776,2024-07-08,0
5304,2025-02-04,0
8517,2025-03-18,0
1678,2025-03-21,0
1096,2024-07-06,0
8996,2024-08-21,0
7909,2024-12-11,0
991,2025-04-30,0
8924,2024-07-23,0
6342,2025-02-01,0
5655,2024-11-28,0
6483,2024-08-04,0
8357,2024-08-14,0
2968,2025-05-11,0
8386,2024-09-11,1
2306,2024-07-01,0
1857,2025-04-26,0
3862,2024-09-29,0
5973,2025-03-10,0
25,2025-05-24,0
167,2024-07-23,0
6082,2024-11-04,1
5548,2025-05-21,0
502,2025-01-18,0
8862,2024-12-27,0
9171,2024-09-15,0
3939,2024-11-15,0
2157,2024-09-19,0
2986,2024-07-06,0
4931,2024-11-25,0
6094,2024-10-12,0
1235,2024-12-24,0
9421,2025-03-27,0
8714,2025-02-04,0
8738,2025-01-22,1
5220,2024-08-08,0
720,2025-05-03,0
4259,2024-12-22,1
5268,2024-07-10,0
8038,2025-01-13,0
2303,2025-01-30,0
825,2025-03-03,0
6081,2024-12-31,1
2414,2024-12-08,0
5592,2025-06-26,0
6388,2024-09-29,0
4298,2025-06-12,0
8699,2024-12-13,0
2211,2024-12-29,0
8320,2024-12-23,0
6924,2025-01-05,0
